no	tempo	potencia	taxaMAC
1	11,582798158256	-12	50
3	11,797011294508	-20	50
4	11,831466929671	-10	90
2	12,062707162121	-15	70
5	12,08169204144	-10	50
3	12,269809439775	-20	50
4	12,308405223886	-10	60
1	12,510114780625	-15	100
3	12,539677149653	-15	70
4	12,559023007447	-10	90
4	13,007132598312	-10	70
5	13,014787908603	-10	60
1	13,230171322128	-12	60
2	13,251108721593	-20	100
3	13,266265407172	-12	30
5	13,27524969759	-10	90
4	13,481179377072	-10	90
5	13,71695380537	-10	70
3	13,72726645359	-15	80
1	13,949759090267	-15	80
2	13,9683527738	-15	70
4	13,972416509106	-10	80
3	13,97850937231	-20	60
5	13,998821811789	-10	60
5	14,221188129682	-10	70
4	14,224207232459	-10	50
3	14,461026103633	-20	50
5	14,475370032639	-10	50
4	14,477950552206	-10	90
2	14,673878124255	-12	60
1	14,910074007002	-20	90
4	14,913480396659	-10	70
3	14,93887123291	-20	50
5	15,150426211038	-10	40
4	15,168083559002	-10	70
3	15,410809845536	-20	50
5	15,413387854074	-10	80
4	15,437794563497	-10	90
3	15,635490003314	-15	70
1	15,649317612593	-15	60
2	15,686192895054	-12	60
5	15,869623379698	-10	70
4	15,900719064055	-10	50
3	16,131022648352	-15	80
5	16,138210137907	-10	80
2	16,350077742673	-15	80
4	16,352812117199	-10	60
3	16,596086137516	-15	70
1	16,59897703814	-15	80
4	16,618041001933	-10	80
5	16,642805201591	-10	80
4	16,865407324517	-10	70
5	17,072321791324	-10	90
2	17,075478013814	-15	70
3	17,110134727251	-20	50
5	17,312705228395	-10	90
1	17,331688630231	-15	70
4	17,338566292943	-10	80
5	17,560119886419	-10	80
4	17,600357554151	-10	80
3	17,829722394085	-20	50
5	17,835269228656	-10	70
2	18,029980461641	-15	80
4	18,058388488053	-10	70
3	18,286660777672	-15	30
5	18,301582867059	-10	70
4	18,310598590806	-10	80
1	18,509544241229	-20	100
5	18,520013057704	-10	90
2	18,548841028643	-12	50
3	18,759927758052	-20	60
5	18,766724634697	-10	50
4	18,777429306371	-10	60
4	19,018906698382	-10	90
3	19,043436572562	-15	70
2	19,232022647703	-12	50
1	19,239132107491	-15	70
5	19,247413368709	-10	70
3	19,472796694263	-20	50
4	19,47587480068	-10	60
5	19,525453332922	-10	90
3	19,757086866432	-20	60
1	19,958016332637	-12	60
4	19,965048280237	-10	60
5	19,968094848832	-10	80
2	19,971063486071	-15	70
5	20,192306353417	-10	90
3	20,430267899625	-20	50
4	20,4636293064	-10	60
5	20,476283895286	-10	60
2	20,67776072025	-12	50
5	20,713776555269	-10	90
3	20,717292441246	-15	80
1	20,926190327824	-15	80
4	20,936348430276	-10	50
3	21,14946507118	-20	60
5	21,168683914625	-10	70
4	21,402036665977	-10	50
2	21,418129666261	-15	80
5	21,424379933992	-10	80
3	21,629528803692	-15	70
4	21,636981957142	-10	70
1	21,6639022874	-12	60
5	21,876084087869	-10	80
1	22,126935818297	-15	90
4	22,129592939333	-10	70
3	22,132092678279	-20	90
5	22,138264613544	-10	80
2	22,156545536675	-15	80
5	22,400679480936	-10	50
3	22,403413878564	-20	90
4	22,589421881939	-10	80
4	22,829961525112	-10	90
1	22,842148633159	-12	60
2	22,863398967354	-12	50
3	22,866836989767	-20	60
5	23,069407505788	-10	40
4	23,120192019892	-10	60
5	23,312869056144	-10	70
3	23,315337876229	-15	70
4	23,549393098751	-10	80
2	23,555174372288	-12	60
1	23,789698449272	-12	50
5	23,792198429773	-10	40
4	23,800245999275	-10	90
3	23,815245571371	-20	90
5	24,069847783107	-10	70
4	24,081881882119	-10	70
3	24,269762146346	-20	60
2	24,288433969203	-15	70
1	24,303198655448	-15	80
4	24,509911154533	-10	70
5	24,524989421048	-10	50
3	24,540332982815	-15	70
5	24,769669698625	-10	80
4	24,799125751555	-10	60
1	25,010364630341	-12	60
2	25,016146774705	-12	60
3	25,026537757646	-20	60
5	25,042162844317	-10	70
4	25,267938479499	-10	50
4	25,49577299182	-10	50
5	25,49824199799	-10	70
1	25,506677830292	-10	30
3	25,716672078492	-20	60
5	25,737844190105	-10	70
2	25,744093871619	-15	70
4	25,961900100332	-10	60
5	25,976665072511	-10	60
1	26,189313975725	-12	80
5	26,198689030096	-10	90
3	26,21931420709	-15	30
4	26,435010245474	-10	60
2	26,453916111672	-12	60
5	26,670080812782	-10	40
3	26,684221499928	-12	20
4	26,706879540765	-10	100
1	26,90921425944	-12	50
3	26,922495439614	-15	90
2	26,946557886224	-12	50
4	26,955623417178	-10	90
5	27,155769530334	-10	40
3	27,39615301875	-15	80
4	27,420686114309	-10	40
1	27,423182759637	-15	70
5	27,426856319323	-10	80
2	27,64802073116	-12	60
3	27,674505646023	-20	60
5	27,899029396263	-10	70
4	28,118084358438	-10	60
3	28,122068832946	-20	60
5	28,349639820229	-10	60
4	28,352686645733	-10	70
1	28,362374272715	-15	80
2	28,383155362882	-12	60
5	28,608413488502	-10	70
3	28,614711042362	-15	70
4	28,638072859711	-10	70
5	28,880485119383	-10	80
4	29,075868528164	-10	70
1	29,087195493648	-15	70
3	29,087382993648	-20	50
4	29,114698964436	-10	90
2	29,340626570632	-15	100
5	29,552728841728	-10	70
3	29,60546385094	-15	70
4	29,789284127882	-10	70
5	29,814596760901	-10	90
1	29,828501341388	-12	60
4	30,036621165554	-10	80
2	30,049433145341	-12	60
3	30,070371028963	-20	50
5	30,084902364034	-10	80
5	30,323020157547	-10	80
3	30,533247071803	-20	60
4	30,538795009392	-10	70
1	30,55262047628	-15	70
5	30,561528588255	-10	60
2	30,752536613498	-12	50
3	30,779021328502	-15	70
4	30,801758788979	-10	40
5	30,998310741457	-10	50
5	31,230490963403	-10	50
3	31,281897746806	-15	80
5	31,476421246306	-10	30
4	31,480405137153	-10	50
1	31,504154418945	-12	50
2	31,717507846866	-15	90
3	31,732820488395	-15	80
4	31,745244306218	-10	80
5	31,766180087593	-10	60
5	31,99367284359	-10	80
1	32,189446596377	-12	50
4	32,202337843195	-10	80
3	32,211165495958	-12	20
2	32,429361248473	-15	80
4	32,477567479369	-10	90
1	32,669666591466	-12	50
5	32,681229137134	-10	40
4	32,710372196818	-10	70
3	32,909190601233	-15	80
5	32,94098767102	-10	80
1	33,149417813189	-10	40
4	33,166527871731	-10	70
3	33,169730301729	-15	70
2	33,187152039092	-15	70
5	33,400660658607	-10	80
4	33,435349948881	-10	70
3	33,656825547274	-15	70
4	33,680813028401	-10	70
5	33,872130581904	-10	80
1	33,87509918802	-12	60
4	34,109154603536	-10	90
2	34,138451407878	-15	80
3	34,361725499381	-12	10
5	34,367272545601	-10	70
4	34,393290234778	-10	80
3	34,61698416415	-12	60
1	34,630701058545	-15	70
2	34,829445541037	-15	70
4	34,848616824247	-10	70
5	34,854601865279	-10	90
3	35,080375839775	-15	70
4	35,102956128416	-10	90
5	35,125376255926	-10	70
1	35,339429953998	-15	70
4	35,349824301549	-10	60
3	35,556377120597	-15	70
5	35,589893016196	-10	60
4	35,822230616614	-10	50
2	35,825510401884	-20	90
1	36,028940819154	-15	70
3	36,043862820259	-15	80
5	36,050190928652	-10	70
5	36,307137008529	-10	90
4	36,512051276145	-10	80
2	36,532910720203	-15	60
1	36,538144216449	-12	40
3	36,552051885592	-15	80
5	36,555098625665	-10	90
4	36,770951277502	-10	80
3	36,997115231605	-20	50
5	37,028834148143	-10	70
4	37,040789159609	-10	70
1	37,235154657903	-15	70
2	37,257029800808	-15	70
4	37,468897622673	-10	80
5	37,472100739089	-10	80
3	37,477960124648	-20	60
5	37,717874841701	-10	60
4	37,743188721525	-10	70
3	37,948883241285	-15	40
1	37,961461113712	-12	50
5	37,967008378212	-10	80
2	37,973805070524	-12	60
3	38,211016662113	-15	80
4	38,234972023355	-10	90
5	38,24161082064	-10	60
1	38,429337634549	-10	30
5	38,671361662333	-10	80
4	38,712380120962	-10	60
2	38,914479455331	-15	80
5	38,930182736363	-10	90
3	38,943932811953	-20	90
5	39,162393704325	-10	80
4	39,177677230813	-10	60
5	39,401808827364	-10	80
1	39,41352674935	-12	100
3	39,42759039825	-20	60
2	39,439386773286	-12	60
5	39,645786093301	-10	60
4	39,669459326479	-10	40
4	39,911171930772	-10	80
5	40,108818479806	-10	70
2	40,145615247463	-15	70
1	40,348967552597	-15	90
3	40,35537375719	-20	90
5	40,389514717391	-10	70
4	40,405221089218	-10	60
3	40,628804532293	-15	80
5	40,82934376318	-10	90
2	40,846609335011	-12	60
4	40,880206254999	-10	50
5	41,068945945408	-10	90
1	41,086601416376	-12	50
4	41,311907524897	-10	60
3	41,331204521676	-20	50
5	41,555650287356	-10	70
4	41,558853973947	-10	80
3	41,567603640594	-15	70
2	41,802205597756	-15	70
5	41,82165895305	-10	70
4	41,832754984251	-10	80
1	41,843374785572	-15	90
5	42,07508939069	-10	50
3	42,279144404387	-15	80
4	42,28836419254	-10	70
2	42,29625363566	-12	50
5	42,517887200169	-10	60
1	42,530776798164	-12	50
3	42,75194246627	-20	60
4	42,778896567821	-10	60
5	42,788739506849	-10	80
4	43,037875761407	-10	80
2	43,232084313195	-15	100
3	43,239349993516	-15	70
5	43,245209378306	-10	50
1	43,266145847536	-12	60
4	43,492810468325	-10	60
5	43,498405358946	-10	70
3	43,520515128109	-20	50
1	43,731209475747	-15	70
2	43,757851018224	-12	50
5	43,961828385055	-10	70
4	43,966907077834	-10	70
3	44,202133586862	-20	90
4	44,237214893879	-10	60
5	44,240727769652	-10	70
2	44,438407323746	-15	70
4	44,465956999843	-10	80
3	44,477048829114	-15	20
1	44,690946298047	-15	80
4	44,714856630535	-10	80
3	44,919299642918	-20	50
4	45,156323724499	-10	80
2	45,19132351954	-12	60
5	45,399519630551	-10	50
1	45,402878836501	-12	60
3	45,42608245616	-15	70
4	45,4296782869	-10	90
5	45,673575161175	-10	40
3	45,880286465642	-15	70
4	45,895677765056	-10	60
5	45,924427453737	-10	80
1	46,126294842551	-12	60
2	46,141529115891	-15	80
4	46,349803175977	-10	80
3	46,365037748253	-20	90
4	46,638391947739	-10	90
5	46,840491993133	-10	90
1	47,068609812492	-15	90
2	47,074156685785	-20	90
5	47,087906795379	-10	30
4	47,100564726645	-10	80
3	47,113532092739	-20	60
5	47,338368447407	-10	50
3	47,558048607589	-15	70
4	47,587972657908	-10	70
5	47,597658272441	-10	70
1	47,806868630866	-15	70
3	47,8309323043	-15	70
5	47,839291721615	-10	50
4	47,842966337114	-10	80
2	48,034315394594	-15	80
4	48,08452206516	-10	70
5	48,282245793397	-10	70
4	48,518176123748	-10	50
1	48,52692577204	-12	60
5	48,545520018042	-10	60
3	48,549035666803	-20	100
4	48,762622718745	-10	80
2	48,993395974913	-20	100
4	49,003396955443	-10	80
1	49,243622880124	-15	80
5	49,253935739435	-10	40
4	49,283235959873	-10	70
5	49,486975481167	-10	80
3	49,497834930779	-15	70
2	49,708843151089	-15	70
3	49,745952928235	-15	70
4	49,749391452298	-10	30
5	49,952507825797	-10	80
3	50,001570802225	-15	70
4	50,202345100347	-10	30
5	50,209375762121	-10	80
1	50,219999365674	-15	70
3	50,435071609169	-15	80
2	50,462571453459	-15	80
5	50,469759346837	-10	90
4	50,479605892241	-10	60
5	50,716236585948	-10	90
1	50,908963453105	-15	70
4	50,93998094853	-10	70
3	50,963885897869	-12	40
5	51,189425273767	-10	40
2	51,391761528159	-15	80
3	51,401839777028	-15	80
4	51,634644779888	-10	80
5	51,663395152484	-10	80
4	51,897060308411	-10	80
1	51,903151890279	-20	90
5	51,905731764781	-10	90
3	51,908966190208	-15	80
2	52,151036728445	-15	80
5	52,151224228445	-10	80
4	52,164790305009	-10	50
3	52,376342420683	-15	70
5	52,6035225249	-10	70
4	52,616649239233	-10	60
5	52,846327830315	-10	70
1	52,848983693189	-15	60
3	52,85831085638	-20	60
4	52,876018254329	-10	80
2	53,098898560909	-15	70
4	53,115620385461	-10	80
5	53,119367766691	-10	70
4	53,562478740917	-10	80
3	53,576150062867	-15	40
5	53,58208763573	-10	70
1	53,595991673553	-12	40
2	53,599118482092	-15	70
4	53,814659734997	-10	80
5	54,034807412793	-10	80
4	54,053246412717	-10	80
1	54,061759536621	-10	40
4	54,304411728966	-10	80
2	54,511980488674	-15	80
5	54,520417966738	-10	70
4	54,545498443965	-10	70
1	54,550963427754	-12	90
3	54,564637365734	-20	50
4	54,782287931021	-10	60
5	54,795723623117	-10	30
3	55,037591611114	-15	80
5	55,228365144595	-10	40
4	55,260241928038	-10	70
2	55,268365053542	-12	60
5	55,47624862955	-10	80
1	55,485857434682	-15	80
4	55,708585101659	-10	80
3	55,708772601659	-15	70
5	55,720850823881	-10	60
2	55,764444378302	-12	50
4	55,972563853987	-10	80
5	55,985062544893	-10	80
3	55,997406605067	-15	70
1	56,198258053248	-12	30
5	56,240133535214	-10	60
4	56,455361366228	-10	70
3	56,472782618977	-20	60
2	56,668400097174	-12	60
5	56,671681336221	-10	70
1	56,689961578382	-12	60
4	56,720200225564	-10	60
3	56,921518034435	-20	60
2	57,151432575293	-15	80
1	57,167994283735	-12	50
4	57,179949684026	-10	60
3	57,203776922304	-20	60
5	57,405019181314	-10	80
4	57,429162226539	-10	80
3	57,628480675725	-15	10
4	57,642903508818	-10	70
5	57,667199687628	-10	40
4	57,913757467711	-10	70
3	57,92031781553	-20	60
1	58,108466294337	-15	80
2	58,11132566577	-15	80
5	58,114060038254	-10	80
3	58,355302883252	-15	80
5	58,370381108448	-10	80
4	58,394055786777	-10	50
3	58,629046073952	-12	30
5	58,63803039643	-10	70
4	58,834351156736	-10	50
2	58,843179040992	-15	70
1	58,849038379645	-15	80
5	59,068796882608	-10	90
4	59,115283262566	-10	80
5	59,342774289212	-10	90
4	59,364602611079	-10	70
3	59,559173229419	-12	50
1	59,565813016929	-12	60
2	59,789009679217	-15	80
4	59,794087725725	-10	80
5	59,813619164305	-10	70
3	59,825963202968	-15	90
4	60,052129038383	-10	80
5	60,075174693607	-10	70
3	60,273917180246	-15	70
2	60,509300592894	-12	60
1	60,51211291118	-15	80
3	60,523441349265	-20	60
4	60,526175961101	-10	60
5	60,528988114169	-10	70
3	60,80030950567	-15	80
5	60,802965660679	-10	80
4	61,001239329133	-10	80
5	61,237091540093	-10	70
3	61,264279361138	-20	60
4	61,270765997223	-10	50
2	61,273419539227	-15	70
1	61,468412451355	-15	80
4	61,523883545114	-10	90
5	61,750593030672	-10	40
3	61,753874502903	-20	60
3	61,999648503425	-20	90
4	62,188156455582	-10	50
1	62,191515821893	-15	70
2	62,202609593629	-15	70
5	62,218000391241	-10	70
3	62,428774262834	-15	70
4	62,445181111002	-10	70
3	62,677048392904	-15	80
5	62,690095250597	-10	50
4	62,703797507064	-10	70
5	62,932588168765	-10	60
2	62,940791030383	-15	80
1	62,962507254359	-15	70
5	63,166330927987	-10	90
3	63,191096837707	-15	80
4	63,197114671562	-10	40
5	63,427183272385	-10	80
1	63,436087041179	-12	50
4	63,641863552594	-10	70
3	63,662644790438	-15	80
2	63,868527944561	-15	80
5	63,890528119641	-10	80
4	63,920609385203	-10	80
1	64,134660255086	-12	60
4	64,150523367759	-10	80
3	64,351138603788	-15	70
5	64,366373032248	-10	40
4	64,591756278918	-10	50
1	64,626910931734	-12	60
3	64,63199117724	-20	60
5	64,635037845181	-10	80
2	64,830967931319	-20	90
4	64,868079809262	-10	90
4	65,09346217123	-10	70
3	65,113617309548	-20	60
2	65,334000337546	-15	50
4	65,351893381404	-10	80
5	65,549071342458	-10	60
1	65,552352681986	-15	80
3	65,788126652938	-15	70
5	65,807579925442	-10	70
4	65,819769166982	-10	70
2	66,045619453934	-12	50
5	66,063119728384	-10	80
4	66,274518748031	-10	70
3	66,285534252468	-15	80
1	66,323656440772	-15	80
4	66,528574422766	-10	90
5	66,539511545951	-10	50
2	66,553886169203	-15	70
3	66,764347936669	-12	40
5	66,797941935879	-10	90
4	67,012623097476	-10	40
5	67,021137804168	-10	80
3	67,028872370678	-15	100
1	67,236598721665	-15	70
5	67,2785525225	-10	90
3	67,489951476323	-12	40
2	67,495576207049	-15	70
4	67,505607823276	-10	70
5	67,521982911418	-10	90
1	67,717131366077	-12	50
5	67,758928851112	-10	90
3	67,95926450969	-12	50
4	67,997752613018	-10	50
2	68,191101577178	-15	70
5	68,193679678282	-10	70
5	68,441328720383	-10	80
3	68,458125947861	-15	100
1	68,670649679238	-15	90
4	68,68741621947	-10	80
5	68,691634150449	-10	70
3	68,911861237766	-15	70
2	68,93740804562	-12	60
4	69,154041397734	-10	60
4	69,401457041222	-10	90
3	69,41809712531	-15	70
5	69,420831359048	-10	70
1	69,630589732338	-20	90
4	69,65285677315	-10	70
2	69,868160578874	-15	90
3	69,880426177737	-15	70
4	69,904100351225	-10	80
5	69,920582728605	-10	60
5	70,351505546558	-10	80
4	70,354161586403	-10	60
1	70,365958446702	-15	40
3	70,372677560551	-15	80
4	70,605171268098	-10	90
2	70,627045123767	-12	60
1	70,828444330848	-15	70
5	70,834616145281	-10	60
4	70,878525571538	-10	60
4	71,115158750218	-10	90
2	71,307961153557	-12	60
5	71,316476814197	-10	60
3	71,345383271355	-20	50
4	71,352338774723	-10	90
1	71,596232942814	-12	40
4	71,788415462672	-10	90
5	71,819040749311	-10	40
4	72,037002587205	-10	70
3	72,047236637445	-15	30
2	72,050126999723	-15	70
1	72,056532188327	-12	60
5	72,078955578984	-10	80
4	72,291293179216	-10	80
1	72,527767937565	-12	50
5	72,527955437565	-10	70
4	72,539880330532	-10	60
3	72,562613107937	-15	70
4	72,795733511688	-10	30
5	72,804637163186	-10	70
3	73,000567129948	-15	70
2	73,039629358303	-20	100
1	73,244309838617	-12	50
3	73,248216287931	-20	90
4	73,263218152388	-10	70
5	73,273528911356	-10	50
1	73,52015980992	-10	30
4	73,713201906807	-10	40
5	73,743592540183	-10	60
3	73,759764670107	-15	40
2	73,948350751393	-15	80
4	73,964601691946	-10	80
1	73,984052173204	-12	50
5	74,188109174212	-10	50
3	74,194046649813	-15	70
4	74,235534188942	-10	70
4	74,480683367664	-10	80
5	74,683954278412	-10	80
1	74,686453400592	-15	70
3	74,7191889484	-15	70
4	74,910384467751	-10	70
2	74,930040679001	-15	80
5	74,938790945273	-10	60
3	75,153861611259	-12	20
4	75,156939770058	-10	90
3	75,392838845335	-15	80
1	75,403619507842	-12	60
4	75,428026747639	-10	70
5	75,437526635978	-10	50
2	75,443073022743	-15	70
4	75,67619403378	-10	90
5	75,875324465023	-10	50
3	75,893605930684	-20	60
4	75,905483110717	-10	90
5	76,114379776487	-10	90
1	76,129847460967	-12	50
2	76,139301504794	-15	70
3	76,355935117616	-15	20
4	76,3724209416	-10	60
5	76,37921646119	-10	90
5	76,616162394629	-10	80
3	76,638350253698	-15	70
4	76,843421603535	-10	40
5	76,863499034963	-10	90
1	77,068491626809	-15	80
3	77,077866543093	-12	40
2	77,109507102738	-15	80
4	77,336611114175	-10	50
5	77,558242753473	-10	80
1	77,570273051752	-15	70
3	77,570460551752	-15	80
4	77,573243992646	-10	90
5	77,787688739677	-10	70
4	77,81362793323	-10	80
3	78,039478332119	-20	60
2	78,051353346789	-15	80
5	78,07565058603	-10	60
4	78,267986816594	-10	80
4	78,510714202366	-10	80
3	78,513213985259	-20	60
1	78,518995460196	-15	80
2	78,748519336521	-15	70
5	78,754878692348	-10	50
3	78,773910203442	-15	70
4	78,803444732565	-10	80
5	79,031403097825	-10	80
4	79,040156204418	-10	80
3	79,042887603627	-20	60
1	79,240848241949	-12	60
5	79,281552211328	-10	70
4	79,284601694407	-10	60
2	79,474357128456	-12	60
5	79,726771934936	-10	60
3	79,735209474575	-20	60
4	79,74458623213	-10	60
1	79,951686594218	-15	80
3	79,971061744439	-15	80
4	79,993173735151	-10	70
2	80,191523032521	-15	70
5	80,222538919204	-10	70
4	80,225880708729	-10	50
5	80,456125405838	-10	70
3	80,459641131172	-12	30
4	80,687916056822	-10	60
5	80,718696491565	-10	90
3	80,907751441833	-15	80
5	80,957829915321	-10	80
4	81,151103673325	-10	60
2	81,154150511617	-20	90
1	81,164150537345	-15	80
3	81,407268429787	-15	70
4	81,418910099628	-10	80
5	81,421487308566	-10	80
1	81,434531657362	-12	60
5	81,867957033103	-10	90
2	81,872019547356	-15	60
4	81,879051216778	-10	60
3	81,90397302081	-15	70
1	82,10755922613	-12	50
5	82,122324806324	-10	80
4	82,142404988334	-10	80
5	82,391302349403	-10	80
4	82,404508696353	-10	70
2	82,588013577434	-12	60
3	82,611763759851	-20	60
4	82,83824144274	-10	80
5	82,844256474033	-10	60
1	82,875035610748	-15	70
5	83,103702482505	-10	80
3	83,116671433822	-15	20
4	83,323773867739	-10	70
2	83,343851245459	-15	70
5	83,350961045333	-10	30
3	83,569547482027	-12	40
4	83,599159887924	-10	50
1	83,787508855551	-15	80
3	83,824306123571	-15	90
5	83,833212267348	-10	70
2	84,038907877781	-12	60
4	84,042346009802	-10	80
4	84,077426605929	-10	90
5	84,296635288619	-10	60
3	84,53334687647	-15	70
1	84,54287642202	-15	70
4	84,549442872087	-10	70
5	84,563581423156	-10	70
3	84,98801973381	-20	60
4	85,006301946555	-10	80
5	85,026613780094	-10	80
2	85,23355942826	-15	90
3	85,267153513549	-20	90
4	85,274343628096	-10	70
1	85,278010189003	-12	50
5	85,486052276697	-10	40
4	85,707763746887	-10	70
3	85,707951246887	-20	60
1	85,947522222272	-12	60
5	85,950412840326	-10	80
2	85,96474083238	-20	90
4	85,997447361488	-10	80
3	86,187827506615	-15	70
5	86,236968520803	-10	70
4	86,446102573228	-10	70
3	86,47922708402	-20	90
2	86,667656873084	-15	50
1	86,691874681625	-12	60
4	86,705080478245	-10	70
5	86,911477776882	-10	50
4	86,964293918081	-10	70
3	87,1474081029	-20	50
5	87,179986459627	-10	60
4	87,41669946941	-10	80
1	87,429976957202	-15	80
5	87,432791880013	-10	80
3	87,442714018285	-15	70
2	87,647393706938	-12	60
4	87,889809707279	-10	60
3	87,892308637259	-20	50
5	87,898558613766	-10	70
1	88,123316407528	-12	60
2	88,143785470275	-15	100
4	88,157304395367	-10	80
5	88,379715990066	-10	60
3	88,588458665593	-15	70
4	88,591036781566	-10	60
4	88,82751396182	-10	70
5	88,843060966816	-10	70
2	88,849310786368	-12	60
3	88,864623613017	-15	80
1	89,07102243158	-12	50
4	89,081960425309	-10	80
3	89,32124965407	-15	70
5	89,341327912357	-10	80
2	89,54757052352	-12	60
4	89,572649925695	-10	40
1	89,583818795427	-12	50
5	89,595930146626	-10	90
3	89,599211610876	-15	80
5	90,0277905004	-10	40
4	90,036228182547	-10	70
5	90,273752064921	-10	90
1	90,282392032811	-15	100
3	90,304658596335	-20	50
4	90,315832096435	-10	70
